Round,Loss,Accuracy
1,2.1495449791543733,0.3841698841698842
2,1.749888160514095,0.581081081081081
3,1.154553832234563,0.6293436293436293
4,0.8189239267216686,0.750965250965251
5,0.6880642474848331,0.7992277992277992
