Round,Loss,Accuracy
1,2.1097773350853015,0.6116910229645094
2,1.614236883430242,0.778705636743215
3,0.7737402487896181,0.8935281837160751
4,0.4261389813990583,0.918580375782881
5,0.31674017040117297,0.9248434237995825
