Round,Loss,Accuracy
1,2.1284713514050724,0.5550660792951542
2,1.6786144231384545,0.7400881057268722
3,0.8827342545933661,0.8458149779735683
4,0.5450934612803522,0.8810572687224669
5,0.43811287648877384,0.8920704845814978
