Round,Loss,Accuracy
1,2.1299258802064074,0.5424063116370809
2,1.6620386789536334,0.7021696252465484
3,0.8848177008845162,0.8224852071005917
4,0.5399503416328505,0.8658777120315582
5,0.42066512352380997,0.8954635108481263
