Round,Loss,Accuracy
1,2.1250112174761178,0.5366336633663367
2,1.6411301716719524,0.7386138613861386
3,0.834346059289309,0.8376237623762376
4,0.49764625624854963,0.8910891089108911
5,0.38978378654706597,0.9089108910891089
