Round,Loss,Accuracy
1,2.1622556161510853,0.38372093023255816
2,1.7534660313480583,0.5813953488372093
3,1.159422844879387,0.5968992248062015
4,0.8206177266069161,0.7596899224806202
5,0.6783936716789423,0.7926356589147286
